run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source,rank_score
run_20260427_185342_a9d25f,EUR/USD,forex,H4,trend_momentum,macd_direction,adx_min=20|fast=12|signal_period=9|slow=26,both,all,WEAK_CANDIDATE,69,0.405797,1.067009,0.000131,0.000131,-0.026948,0.269317,0.219093,0.069069,14.362319,0.008246,0.008246,0.017117,-0.013884,0.540000,,,mt5,0.276856
run_20260427_185342_a9d25f,USD/CAD,forex,H4,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=False|slow_period=50,both,all,WEAK_CANDIDATE,20,0.300000,1.075134,0.000205,0.000205,-0.025928,0.154956,0.126067,0.020020,45.850000,0.003580,0.003580,0.004800,-0.000276,0.539149,,,mt5,0.273170
run_20260427_185342_a9d25f,USD/JPY,forex,D1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=False|slow_period=50,both,all,WEAK_CANDIDATE,20,0.400000,1.653221,0.006568,0.006568,-0.053840,0.433693,0.880183,0.020020,47.850000,0.127694,0.127694,0.127432,-0.039206,0.391429,,,mt5,0.251626
run_20260427_185342_a9d25f,GBP/USD,forex,D1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=False|slow_period=50,both,all,WEAK_CANDIDATE,32,0.343750,1.179245,0.001210,0.001210,-0.073900,0.174317,0.347882,0.032032,30.906250,0.033149,0.033149,0.004884,-0.026821,0.463429,,,mt5,0.248617
run_20260427_185342_a9d25f,GBP/USD,forex,D1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=True|slow_period=50,both,all,WEAK_CANDIDATE,27,0.407407,1.497860,0.003138,0.003138,-0.055859,0.389810,0.785097,0.027027,35.259259,0.082084,0.082084,0.052480,-0.026821,0.412000,,,mt5,0.246327
run_20260427_185342_a9d25f,GBP/USD,forex,D1,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=True|slow_period=50,both,all,WEAK_CANDIDATE,26,0.384615,1.476090,0.003113,0.003113,-0.055859,0.372627,0.750072,0.026026,35.576923,0.077989,0.077989,0.048497,-0.026821,0.406000,,,mt5,0.241398
run_20260427_185342_a9d25f,GBP/USD,forex,D1,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=False|slow_period=50,both,all,WEAK_CANDIDATE,30,0.333333,1.223292,0.001526,0.001526,-0.069863,0.207177,0.413848,0.030030,31.833333,0.040527,0.040527,0.012059,-0.026821,0.430000,,,mt5,0.235435
run_20260427_185342_a9d25f,USD/JPY,forex,D1,trend_momentum,ema_alignment,adx_min=25|ema_long=200|ema_mid=50|ema_short=20,both,all,WEAK_CANDIDATE,20,0.400000,1.243728,0.001731,0.001731,-0.075057,0.178202,0.356087,0.020020,23.850000,0.030420,0.030420,0.023823,0.006443,0.417808,,,mt5,0.225152
run_20260427_185342_a9d25f,AUD/USD,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=False|slow_period=50,both,all,WEAK_CANDIDATE,24,0.333333,1.116700,0.000281,0.000281,-0.015763,0.490100,0.199448,0.024024,40.583333,0.006191,0.006191,0.003460,-0.012279,0.415429,,,mt5,0.213561
run_20260427_185342_a9d25f,AUD/USD,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=False|slow_period=50,both,all,WEAK_CANDIDATE,24,0.333333,1.116700,0.000281,0.000281,-0.015763,0.490100,0.199448,0.024024,40.583333,0.006191,0.006191,0.003460,-0.012279,0.394000,,,mt5,0.202846
run_20260427_185342_a9d25f,AUD/USD,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=True|slow_period=50,both,all,WEAK_CANDIDATE,22,0.318182,1.125019,0.000321,0.000321,-0.015763,0.513722,0.209095,0.022022,42.181818,0.006508,0.006508,0.003776,-0.012279,0.382000,,,mt5,0.197134
run_20260427_185342_a9d25f,AUD/USD,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=True|slow_period=50,both,all,WEAK_CANDIDATE,22,0.318182,1.125019,0.000321,0.000321,-0.015763,0.513722,0.209095,0.022022,42.181818,0.006508,0.006508,0.003776,-0.012279,0.382000,,,mt5,0.197134
run_20260427_185342_a9d25f,USD/JPY,forex,D1,trend_momentum,ema_alignment,adx_min=0|ema_long=200|ema_mid=50|ema_short=20,both,all,WEAK_CANDIDATE,21,0.380952,1.143249,0.001054,0.001054,-0.075057,0.113015,0.225399,0.021021,23.047619,0.017558,0.017558,0.023823,-0.006119,0.339333,,,mt5,0.179442
run_20260427_185342_a9d25f,USD/JPY,forex,D1,trend_momentum,ema_alignment,adx_min=20|ema_long=200|ema_mid=50|ema_short=20,both,all,WEAK_CANDIDATE,21,0.380952,1.143249,0.001054,0.001054,-0.075057,0.113015,0.225399,0.021021,23.047619,0.017558,0.017558,0.023823,-0.006119,0.339333,,,mt5,0.179442
